created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Wed Jul 19 17:39:17 +0000 2023,1681720378379620352,"@psi_id Semoga pak ganjar,satu satu nya bacapres yg akan melanjutkan program pak jokowi",0,0,0,0,in,1443739886826110977,1681609278921256961,malam_panjang1,https://twitter.com/malam_panjang1/status/1681720378379620352
Wed Jul 19 17:38:20 +0000 2023,1681720139115532288,"@buntand @NsttRoby @SpoilerSpree Bahan gw soal anies udah lengkap, cuma lu pemuja kerang ajaib ga mau terima ya sudah kan gampangnya dibandingkan sama jagoan lu yg performa nya lari2 doang itu. Lu bilang banjir cm dipantura, nyatanya ga. Lu bilang ada wako, nyatanya ganjar janji nuntaskan banjir semarang. Bacot.",0,1,0,0,in,1484211593609383936,1681252125790343168,BungDenni,https://twitter.com/BungDenni/status/1681720139115532288
Wed Jul 19 17:36:13 +0000 2023,1681719605461671942,@Riza_Ganjar_15 @lalisaafranss @inuu90 @dolcegust0 @tanyarlfes Sara kayak gini cepuin aja gak sih ke HR tempat lo kerja wkwkkwwk,0,0,0,0,in,1266273700615057410,1681676389282627584,_ymirr,https://twitter.com/_ymirr/status/1681719605461671942
Wed Jul 19 17:36:03 +0000 2023,1681719564302942208,Kabar Update : Ganjar Pranowo Sebut Relawan Punya Andil Besar dalam Pemilu @bot_berita https://t.co/JoJV99L2BA,0,0,0,0,in,1588759273823084545,1681719564302942208,bot_berita,https://twitter.com/bot_berita/status/1681719564302942208
Wed Jul 19 17:36:02 +0000 2023,1681719558690975745,Puluhan Masyayikh dan Habaib Kumpul di Ponpes Al Anwar Dialog Bersama Ganjar  https://t.co/eF4A4Zp5LB,0,0,0,0,in,202559038,1681719558690975745,GATRA_com,https://twitter.com/GATRA_com/status/1681719558690975745
Wed Jul 19 17:35:39 +0000 2023,1681719463052480514,"@mojokdotco Min,coba dong kasih gambaran andai seandainya Ganjar pranowo di deklarasikan sebagai Capres pada saat batas akhir pencapresan",0,0,0,0,in,1494742982163320833,1681554159907274753,ErikMonokrom,https://twitter.com/ErikMonokrom/status/1681719463052480514
Wed Jul 19 17:35:23 +0000 2023,1681719395209609217,@bintangku206 @aniesbaswedan @Twitter Lah wong pendukung Anies cuma di medsos...yg di huni kebanyakan akun bot,0,0,0,0,in,1626616435643682816,1681579206642397186,termos_sergio,https://twitter.com/termos_sergio/status/1681719395209609217
Wed Jul 19 17:35:18 +0000 2023,1681719376846921733,@Riza_Ganjar_15 alay! spam komen di postingan org bodoh bale di spam gt kalau gak mau ya gak usah spam anj,0,0,0,0,in,2756727262,1676790600971206658,minionswq,https://twitter.com/minionswq/status/1681719376846921733
Wed Jul 19 17:34:55 +0000 2023,1681719277429358592,@Dony_YNWA @riea_mariska86 @YRadianto @psi_id Hahahaaa kembali ke Pildun buat nyerang Ganjar 🤣🤣🤣,0,1,0,0,in,1572608169100316672,1681663940802011136,PUTRY_NUSANTARA,https://twitter.com/PUTRY_NUSANTARA/status/1681719277429358592
Wed Jul 19 17:34:38 +0000 2023,1681719209007677440,Kok yo ngrasake ngene meneh.,0,0,3,7,in,60583637,1681719209007677440,KingGaseng,https://twitter.com/KingGaseng/status/1681719209007677440
Wed Jul 19 17:34:26 +0000 2023,1681719158311120897,"Balihonya Tutupi Milik Politikus Gerindra, Ganjar: Copot! - IDN Times #Prabowo #BangkitBersama https://t.co/MwWkCLutUM",0,0,1,0,in,465423257,1681719158311120897,haelamarie,https://twitter.com/haelamarie/status/1681719158311120897
Wed Jul 19 17:34:19 +0000 2023,1681719126727999488,@Riza_Ganjar_15 dih si kntl sok keras udh stalk postingan org sampai spam HANYA GARA GARA GAK TERIMA OPINI HAHA LU KIRA LU BLOKIR GUA GAK MENTION LU?salah KNTL MAKA NYA GAK USAH SPAM ANJ ALAY ALAY ALAY BGT LU JING,0,0,0,0,in,2756727262,1681719126727999488,minionswq,https://twitter.com/minionswq/status/1681719126727999488
Wed Jul 19 17:33:53 +0000 2023,1681719017659088912,@akupadi5 @rubiavianto @ganjarpranowo Tetap dukung Ganjar pokokke 💪,0,0,1,3,in,3167189054,1681568848389218304,m_yanto_baemo,https://twitter.com/m_yanto_baemo/status/1681719017659088912
Wed Jul 19 17:33:39 +0000 2023,1681718958184091649,Ganjar Pranowo Pakai Kemeja Motif Garis Hitam Putih Desain dari Jokowi https://t.co/w9sx3xozOa,0,0,0,0,in,1369734116191608833,1681718958184091649,KuretaID,https://twitter.com/KuretaID/status/1681718958184091649
Wed Jul 19 17:33:36 +0000 2023,1681718945894785024,@Riza_Ganjar_15 @lalisaafranss @inuu90 @dolcegust0 @tanyarlfes Oke syiah,0,0,0,0,in,1266273700615057410,1681676389282627584,_ymirr,https://twitter.com/_ymirr/status/1681718945894785024
Wed Jul 19 17:33:25 +0000 2023,1681718899815923733,Usut Punya Usut Prabowo Akan Dapat Tiket Capres PDIP Gantikan Ganjar? https://t.co/rco1S7X0Nq https://t.co/L713hzlJky,0,0,0,0,in,1592886017446793218,1681718899815923733,polhukamid_,https://twitter.com/polhukamid_/status/1681718899815923733
Wed Jul 19 17:32:41 +0000 2023,1681718717011603456,@lalisaafranss @Riza_Ganjar_15 @inuu90 @dolcegust0 @tanyarlfes Wkwkwkkw obsessed,0,0,0,0,in,1266273700615057410,1681676389282627584,_ymirr,https://twitter.com/_ymirr/status/1681718717011603456
Wed Jul 19 17:31:34 +0000 2023,1681718436739846144,@KikiDaliyo @Puspen_TNI @_TNIAU Netral buat Prabowo mungkin,0,0,0,0,in,1626616435643682816,1681626212194729984,termos_sergio,https://twitter.com/termos_sergio/status/1681718436739846144
