created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Tue Jul 18 23:43:17 +0000 2023,1681449594511851521,"Berita Prabowo :  Relawan Prabowo Subianto Klaim Gibran Layak Lebih, Tak Cuma Jadi Jurkam Capres - CNN Indonesia #Prabowo #BangkitBersama https://t.co/mogGLF8wcP",0,0,0,0,in,465458275,1681449594511851521,Disuruh_Iben,https://twitter.com/Disuruh_Iben/status/1681449594511851521
Tue Jul 18 23:43:15 +0000 2023,1681449586861441026,"Berita Prabowo :  Hasto PDIP Puji Andika Tak Pernah Beli Pesawat Bekas, Sindir Prabowo Subianto? - https://t.co/PsQJkx1iFm #Prabowo #BangkitBersama https://t.co/F0brxUlZjd",0,0,0,0,in,465458275,1681449586861441026,Disuruh_Iben,https://twitter.com/Disuruh_Iben/status/1681449586861441026
Tue Jul 18 23:43:14 +0000 2023,1681449579500437504,Berita Prabowo :  Pakar Kesehatan Menilai Cara Atasi Stunting Tidak Sesederhana Ucapan Prabowo Subianto - https://t.co/tRNS3ctLij #Prabowo #BangkitBersama https://t.co/RbRCAZP73R,0,0,0,0,in,465458275,1681449579500437504,Disuruh_Iben,https://twitter.com/Disuruh_Iben/status/1681449579500437504
Tue Jul 18 23:43:10 +0000 2023,1681449564484829185,Berita Prabowo :  Eks Menteri Pertanian Sebut Prabowo Subianto Sosok Pemimpin yang Bernyali Besar - Republika Online #Prabowo #BangkitBersama https://t.co/2cXOEpBYMA,0,0,0,0,in,465458275,1681449564484829185,Disuruh_Iben,https://twitter.com/Disuruh_Iben/status/1681449564484829185
Tue Jul 18 23:43:08 +0000 2023,1681449556888920064,Berita Prabowo :  16 Survei Terbaru Capres-Cawapres: Ganjar Vs Anies Vs Prabowo Subianto - CNBC Indonesia #Prabowo #BangkitBersama https://t.co/d9rfFWCbO2,0,0,0,0,in,465458275,1681449556888920064,Disuruh_Iben,https://twitter.com/Disuruh_Iben/status/1681449556888920064
Tue Jul 18 23:43:07 +0000 2023,1681449549578256384,Berita Prabowo :  Prabowo Subianto Subianto Sapa Warga sambil Santap Nasi Timbel - Jawa Pos - JawaPos #Prabowo #BangkitBersama https://t.co/eb6IELqdoV,0,0,0,0,in,465458275,1681449549578256384,Disuruh_Iben,https://twitter.com/Disuruh_Iben/status/1681449549578256384
Tue Jul 18 23:43:05 +0000 2023,1681449541579735042,"Berita Prabowo :  Dapat Dukungan Relawan JoMan, Prabowo Subianto: Saya Tambah Muda 23 Tahun - https://t.co/vZIWoTfBeY #Prabowo #BangkitBersama https://t.co/EPKHIeLWkD",0,0,0,0,in,465458275,1681449541579735042,Disuruh_Iben,https://twitter.com/Disuruh_Iben/status/1681449541579735042
Tue Jul 18 23:43:03 +0000 2023,1681449534256480259,"@David68159347 @genx36545403 @prabowo @jokowi @Alie_Fahnoor @are_inismyname @AndreasSolusi @BANGSAygSUJUD @bengkeldodo @Chaves1305 @Ndons_Back @propaganda_99 @Kimberley_2024 @alextham878 @budimandjatmiko Ya bro, saya bisa menangkap maksud anda",0,1,0,1,in,1383301453528244224,1681298442935762944,sukmawijaya91,https://twitter.com/sukmawijaya91/status/1681449534256480259
Tue Jul 18 23:43:03 +0000 2023,1681449533237252098,@KangSemproel 😷😷😷 laa iyak,1,0,0,1,in,158912165,1681444680897298432,JHPrabowo,https://twitter.com/JHPrabowo/status/1681449533237252098
Tue Jul 18 23:43:02 +0000 2023,1681449530322219008,"Ketua Umum Relawan Prabowo Mania 08, Immanuel Ebenezer menyebut Gus Muhaimin sebagai calon wakil presiden yang ideal untuk mendampingi Prabowo Subianto. .  #GusIminKunciPilpres #MuhaiminIskandar #PartaiKebangkitanBangsa https://t.co/zfVpgBfZRt",0,0,0,0,in,556646683,1681449530322219008,Febianno_147,https://twitter.com/Febianno_147/status/1681449530322219008
Tue Jul 18 23:42:56 +0000 2023,1681449503600308224,@andre_rosiade @budimandjatmiko @prabowo SEMOGA ALLAH MEMBALAS SECEPATNYA YANG HINA DAN PEDIH KEPADA PARA PENGHIANAT RAKYAT INDONESIA... AAMIIIIIN...,0,0,0,3,in,1629127668733218818,1681346361067966464,Pejuang248,https://twitter.com/Pejuang248/status/1681449503600308224
Tue Jul 18 23:41:44 +0000 2023,1681449204571602944,"@andre_rosiade @budimandjatmiko @prabowo Itulah sebuah perjlanan, bebaskan semua orang untuk bereksoresi.",0,1,0,1,in,1058269575488299009,1681346361067966464,RumahGudeg,https://twitter.com/RumahGudeg/status/1681449204571602944
Tue Jul 18 23:41:59 +0000 2023,1681449266982846469,"@AndiSinulingga Urusin aja yohanes wan ngibul, krn junjunganmu sdh menghianati pak prabowo.",0,0,0,3,in,1340898502453338112,1681313596129837057,Ddy445879,https://twitter.com/Ddy445879/status/1681449266982846469
Tue Jul 18 23:41:35 +0000 2023,1681449163735842816,Ayo pung omelin aja gamparin aja,0,1,0,1,in,158912165,1681449163735842816,JHPrabowo,https://twitter.com/JHPrabowo/status/1681449163735842816
